ticket_id,customer_id,created_at,product,channel,priority,previous_tickets_30d,message_length,agent_experience_months,customer_plan,sla_breach
T0010562,C01642,2026-05-09 15:00:00,Analytics,Email,Medium,0,119,27,Free,0
T0010563,C01262,2026-06-16 19:00:00,Payments API,Email,Medium,1,105,23,Starter,0
T0010564,C00961,2026-06-26 04:00:00,Messaging,Web,Medium,1,589,57,Starter,0
T0010565,C01255,2026-05-10 15:00:00,Analytics,Email,Low,0,844,59,Free,0
T0010566,C00808,2026-01-19 17:00:00,Payments API,Chat,Low,0,463,40,Free,0
T0010567,C00327,2026-05-14 15:00:00,Storage,Web,Medium,1,879,19,Business,0
T0010568,C00695,2026-02-18 23:00:00,Storage,Email,Low,1,732,25,Business,0
T0010569,C00841,2026-05-26 13:00:00,Authentication,Chat,Low,1,160,57,Free,0
T0010570,C00084,2026-04-09 11:00:00,Authentication,Email,High,2,69,33,Free,0
T0010571,C01526,2026-02-03 02:00:00,Authentication,Email,Low,1,342,24,Free,0
T0010572,C01638,2026-06-01 21:00:00,Payments API,Email,Low,2,78,66,Business,0
T0010573,C00756,2026-06-27 23:00:00,Payments API,Email,High,1,139,61,Free,0
T0010574,C00894,2026-04-02 04:00:00,Analytics,Chat,High,0,697,43,Free,0
T0010575,C01514,2026-05-27 06:00:00,Analytics,Email,Medium,1,131,3,Business,1
T0010576,C00820,2026-01-11 17:00:00,Payments API,Chat,High,0,895,66,Free,0
T0010577,C01239,2026-02-18 19:00:00,Payments API,Web,Low,1,229,67,Free,0
T0010578,C00928,2026-01-23 21:00:00,Storage,Web,Medium,0,767,67,Business,0
T0010579,C00489,2026-02-21 02:00:00,Storage,Chat,High,2,97,11,Starter,1
T0010580,C01430,2026-03-09 16:00:00,Analytics,Phone,Medium,0,394,48,Starter,0
T0010581,C00347,2026-03-19 15:00:00,Messaging,Web,Low,1,143,45,Enterprise,0
T0010582,C00405,2026-02-28 01:00:00,Payments API,Chat,Medium,1,792,7,Enterprise,1
T0010583,C01245,2026-04-09 01:00:00,Storage,Chat,Medium,1,90,12,Starter,0
T0010584,C01278,2026-02-09 13:00:00,Storage,Email,High,0,61,66,Free,0
T0010585,C01719,2026-03-04 14:00:00,Payments API,Chat,Medium,0,886,10,Starter,0
T0010586,C01280,2026-06-01 05:00:00,Analytics,Chat,Low,1,667,54,Starter,0
T0010587,C00045,2026-04-12 04:00:00,Analytics,Phone,Medium,1,743,63,Business,0
T0010588,C01530,2026-01-05 20:00:00,Payments API,Phone,Low,0,180,31,Free,0
T0010589,C00746,2026-03-01 02:00:00,Analytics,Email,Low,1,506,32,Starter,0
T0010590,C00016,2026-05-30 06:00:00,Messaging,Phone,Low,4,277,34,Free,0
T0010591,C01043,2026-02-02 10:00:00,Messaging,Web,Medium,0,48,38,Starter,0
T0010592,C00307,2026-06-15 21:00:00,Payments API,Web,Medium,3,333,4,Starter,0
T0010593,C00749,2026-02-23 06:00:00,Analytics,Phone,Medium,1,541,8,Business,0
T0010594,C00848,2026-04-24 10:00:00,Storage,Chat,Low,0,185,63,Starter,0
T0010595,C00134,2026-03-27 12:00:00,Storage,Chat,Medium,3,796,27,Starter,0
T0010596,C01531,2026-04-23 13:00:00,Authentication,Web,Medium,0,467,66,Starter,0
T0010597,C00919,2026-05-24 12:00:00,Messaging,Email,Medium,0,885,8,Starter,0
T0010598,C01738,2026-01-27 19:00:00,Analytics,Web,Medium,0,400,10,Free,0
T0010599,C00837,2026-03-05 09:00:00,Storage,Web,High,0,310,32,Business,0
T0010600,C01071,2026-04-13 07:00:00,Authentication,Web,Low,0,492,55,Business,0
T0010601,C01463,2026-02-16 21:00:00,Messaging,Email,High,0,227,11,Free,1
T0010602,C00382,2026-03-09 12:00:00,Analytics,Web,High,1,350,39,Enterprise,0
T0010603,C01637,2026-06-09 10:00:00,Payments API,Email,Medium,0,155,22,Starter,0
T0010604,C00333,2026-02-11 05:00:00,Authentication,Web,High,2,110,13,Starter,0
T0010605,C01793,2026-02-04 03:00:00,Authentication,Chat,Medium,2,888,20,Free,0
T0010606,C01151,2026-04-15 23:00:00,Authentication,Chat,High,1,731,49,Free,0
T0010607,C00934,2026-01-18 22:00:00,Storage,Web,Medium,2,689,64,Business,0
T0010608,C00379,2026-01-01 05:00:00,Messaging,Chat,High,0,732,57,Starter,0
T0010609,C01025,2026-06-06 12:00:00,Analytics,Chat,Low,3,648,9,Starter,0
T0010610,C00996,2026-02-19 18:00:00,Authentication,Chat,Medium,2,659,40,Starter,1
T0010611,C01771,2026-01-22 16:00:00,Payments API,Chat,Low,1,174,18,Starter,0
T0010612,C01503,2026-04-29 02:00:00,Messaging,Web,High,2,602,14,Starter,0
T0010613,C00870,2026-03-28 13:00:00,Payments API,Web,Low,1,455,53,Free,0
T0010614,C00702,2026-03-23 21:00:00,Payments API,Email,Medium,1,445,69,Starter,0
T0010615,C00697,2026-03-20 21:00:00,Authentication,Chat,High,2,712,15,Business,0
T0010616,C00682,2026-01-27 05:00:00,Storage,Chat,Medium,1,674,36,Free,0
T0010617,C00025,2026-06-04 12:00:00,Analytics,Email,Medium,0,528,67,Business,1
T0010618,C00066,2026-01-01 05:00:00,Payments API,Web,Medium,2,785,68,Starter,0
T0010619,C01353,2026-03-28 23:00:00,Payments API,Chat,Medium,0,37,15,Free,0
T0010620,C00458,2026-02-18 16:00:00,Storage,Email,High,2,688,28,Starter,0
T0010621,C00741,2026-04-26 12:00:00,Messaging,Chat,High,2,761,22,Free,0
T0010622,C01257,2026-04-09 19:00:00,Authentication,Chat,Medium,3,251,41,Business,0
T0010623,C01094,2026-03-11 06:00:00,Storage,Web,Medium,3,352,66,Free,0
T0010624,C00649,2026-04-07 05:00:00,Payments API,Email,Medium,1,206,39,Starter,0
T0010625,C01355,2026-02-10 20:00:00,Messaging,Email,High,3,253,60,Business,0
T0010626,C00285,2026-01-24 14:00:00,Analytics,Email,Medium,1,522,13,Starter,1
T0010627,C00851,2026-06-12 22:00:00,Analytics,Chat,Medium,0,647,57,Free,0
T0010628,C00191,2026-04-21 11:00:00,Storage,Web,Medium,1,373,67,Enterprise,0
T0010629,C00957,2026-04-28 16:00:00,Storage,Chat,Low,3,421,42,Business,0
T0010630,C00172,2026-06-29 19:00:00,Storage,Email,High,0,331,47,Starter,0
T0010631,C01695,2026-06-12 17:00:00,Payments API,Chat,Low,2,117,5,Starter,0
T0010632,C01187,2026-04-16 06:00:00,Messaging,Chat,Low,1,844,60,Starter,0
T0010633,C00442,2026-05-23 14:00:00,Analytics,Web,Medium,3,280,25,Free,0
T0010634,C01103,2026-04-05 23:00:00,Analytics,Email,Medium,2,671,5,Business,0
T0010635,C00630,2026-02-12 19:00:00,Payments API,Web,Medium,1,746,47,Business,0
T0010636,C00934,2026-04-23 01:00:00,Authentication,Chat,Low,3,466,7,Business,0
T0010637,C00302,2026-06-14 08:00:00,Storage,Chat,Low,2,428,53,Free,0
T0010638,C00901,2026-06-08 08:00:00,Analytics,Chat,Low,2,329,30,Starter,0
T0010639,C00193,2026-04-01 22:00:00,Authentication,Email,Medium,1,692,46,Free,0
T0010640,C00276,2026-06-20 06:00:00,Messaging,Email,High,2,259,69,Starter,0
T0010641,C01052,2026-02-05 13:00:00,Messaging,Web,High,0,161,38,Free,1
T0010642,C00902,2026-01-08 09:00:00,Analytics,Chat,Medium,2,897,62,Free,0
T0010643,C00529,2026-03-14 14:00:00,Payments API,Chat,Medium,2,502,41,Business,0
T0010644,C00108,2026-02-06 21:00:00,Storage,Chat,Medium,0,288,59,Free,0
T0010645,C00763,2026-06-22 09:00:00,Authentication,Email,High,3,45,30,Free,0
T0010646,C01667,2026-01-21 20:00:00,Messaging,Chat,Medium,1,766,55,Business,1
T0010647,C01275,2026-04-07 05:00:00,Authentication,Chat,Low,1,206,26,Free,0
T0010648,C00105,2026-05-20 00:00:00,Analytics,Email,Low,0,144,46,Business,0
T0010649,C01689,2026-01-20 22:00:00,Analytics,Phone,Medium,0,116,65,Starter,0
T0010650,C00763,2026-01-09 04:00:00,Messaging,Email,Medium,0,696,50,Free,0
T0010651,C01037,2026-04-10 15:00:00,Storage,Web,High,1,761,17,Starter,0
T0010652,C00002,2026-06-12 11:00:00,Analytics,Chat,Low,1,458,29,Starter,0
T0010653,C00559,2026-01-03 22:00:00,Payments API,Web,High,3,608,12,Starter,0
T0010654,C01416,2026-01-04 16:00:00,Payments API,Web,High,0,423,63,Business,0
T0010655,C00596,2026-06-16 14:00:00,Authentication,Chat,Medium,2,319,52,Free,0
T0010656,C00300,2026-04-19 11:00:00,Analytics,Chat,Low,1,733,26,Starter,0
T0010657,C00164,2026-05-07 06:00:00,Storage,Phone,Low,0,885,68,Free,0
T0010658,C01665,2026-02-19 14:00:00,Analytics,Chat,Medium,1,77,29,Business,0
T0010659,C01464,2026-02-26 05:00:00,Authentication,Email,Low,1,557,50,Starter,0
T0010660,C00080,2026-03-26 16:00:00,Analytics,Web,High,1,37,14,Business,1
T0010661,C01666,2026-02-08 12:00:00,Authentication,Chat,Medium,1,113,39,Business,0
T0010662,C01478,2026-03-21 12:00:00,Messaging,Email,Medium,0,121,5,Enterprise,0
T0010663,C00648,2026-06-21 17:00:00,Messaging,Web,Medium,1,337,58,Starter,0
T0010664,C01182,2026-05-15 19:00:00,Messaging,Phone,Low,1,70,18,Free,0
T0010665,C00465,2026-06-06 10:00:00,Authentication,Email,Medium,1,217,11,Starter,1
T0010666,C00450,2026-03-31 09:00:00,Authentication,Chat,Medium,0,839,10,Starter,0
T0010667,C01287,2026-05-22 18:00:00,Analytics,Email,Low,2,295,15,Starter,0
T0010668,C00365,2026-03-17 19:00:00,Storage,Web,Low,0,133,39,Starter,0
T0010669,C00640,2026-04-22 03:00:00,Messaging,Web,Medium,1,371,36,Business,0
T0010670,C00644,2026-05-12 10:00:00,Storage,Phone,Medium,0,714,24,Free,0
T0010671,C00271,2026-05-29 11:00:00,Messaging,Email,Low,0,659,58,Free,0
T0010672,C01492,2026-06-16 15:00:00,Payments API,Email,Medium,2,687,30,Business,1
T0010673,C01213,2026-01-19 23:00:00,Analytics,Chat,High,1,190,69,Starter,0
T0010674,C01552,2026-05-23 21:00:00,Authentication,Email,Medium,1,30,35,Starter,0
T0010675,C00944,2026-05-08 17:00:00,Analytics,Email,Low,4,262,56,Starter,1
T0010676,C00316,2026-05-13 14:00:00,Storage,Email,Medium,0,273,24,Starter,0
T0010677,C00504,2026-01-03 15:00:00,Authentication,Web,Medium,2,782,42,Starter,0
T0010678,C00637,2026-03-29 18:00:00,Analytics,Web,High,2,732,15,Starter,0
T0010679,C01696,2026-06-22 22:00:00,Authentication,Web,Medium,0,755,31,Starter,0
T0010680,C00428,2026-06-12 00:00:00,Analytics,Email,Low,0,596,10,Business,0
T0010681,C01248,2026-02-11 13:00:00,Payments API,Web,Low,4,577,51,Free,0
T0010682,C00221,2026-03-29 12:00:00,Storage,Chat,Low,3,704,64,Starter,0
T0010683,C01721,2026-06-05 12:00:00,Storage,Chat,Medium,0,812,45,Free,0
T0010684,C01164,2026-06-17 10:00:00,Messaging,Chat,Low,1,751,26,Free,0
T0010685,C00776,2026-03-01 14:00:00,Analytics,Web,Medium,3,280,18,Business,1
T0010686,C00623,2026-05-25 12:00:00,Storage,Email,Medium,0,57,30,Enterprise,0
T0010687,C00639,2026-05-31 06:00:00,Analytics,Web,Medium,0,508,33,Business,0
T0010688,C00406,2026-01-28 01:00:00,Storage,Chat,Low,0,614,60,Business,0
T0010689,C01080,2026-01-06 18:00:00,Storage,Chat,Low,0,67,44,Starter,0
T0010690,C01559,2026-01-09 11:00:00,Payments API,Web,Medium,3,59,27,Starter,0
T0010691,C00435,2026-01-27 03:00:00,Analytics,Web,Medium,2,799,25,Free,0
T0010692,C01347,2026-05-14 08:00:00,Messaging,Chat,Medium,1,837,55,Starter,0
T0010693,C01020,2026-03-12 02:00:00,Analytics,Chat,Medium,0,694,55,Starter,0
T0010694,C01393,2026-05-04 10:00:00,Storage,Chat,High,2,401,17,Free,0
T0010695,C01386,2026-01-17 04:00:00,Messaging,Web,Medium,1,84,35,Free,0
T0010696,C00071,2026-04-19 09:00:00,Analytics,Phone,Low,1,307,7,Free,0
T0010697,C00039,2026-05-15 02:00:00,Messaging,Web,Low,1,828,55,Free,0
T0010698,C01648,2026-06-25 17:00:00,Payments API,Web,High,0,180,56,Business,0
T0010699,C00280,2026-02-27 11:00:00,Analytics,Web,Low,3,414,21,Business,0
T0010700,C01035,2026-04-09 04:00:00,Payments API,Web,Low,0,619,42,Starter,0
T0010701,C01356,2026-03-28 22:00:00,Payments API,Email,High,0,845,10,Free,0
T0010702,C00907,2026-03-04 14:00:00,Messaging,Chat,Low,2,743,13,Starter,0
T0010703,C00012,2026-04-26 03:00:00,Payments API,Chat,Medium,1,144,43,Business,0
T0010704,C00020,2026-04-12 16:00:00,Messaging,Chat,Low,0,124,35,Starter,0
T0010705,C01206,2026-05-30 22:00:00,Payments API,Chat,Medium,2,475,6,Free,0
T0010706,C01616,2026-01-06 02:00:00,Storage,Phone,Low,4,884,57,Free,0
T0010707,C00619,2026-02-09 22:00:00,Storage,Web,High,1,383,29,Free,0
T0010708,C00980,2026-04-15 06:00:00,Analytics,Web,Low,2,100,71,Free,1
T0010709,C01681,2026-04-14 06:00:00,Authentication,Web,Medium,1,870,66,Business,1
T0010710,C01486,2026-06-12 10:00:00,Messaging,Web,Medium,0,712,28,Free,0
T0010711,C00973,2026-05-02 11:00:00,Authentication,Web,Medium,0,444,7,Free,0
T0010712,C01180,2026-01-01 18:00:00,Payments API,Email,Medium,2,89,31,Free,0
T0010713,C01731,2026-03-30 01:00:00,Storage,Web,Medium,2,241,30,Enterprise,0
T0010714,C01435,2026-06-02 03:00:00,Storage,Email,Medium,0,211,57,Free,0
T0010715,C00749,2026-06-07 03:00:00,Authentication,Web,Urgent,3,128,55,Business,0
T0010716,C01248,2026-05-25 08:00:00,Authentication,Email,Medium,1,167,6,Free,0
T0010717,C00593,2026-03-27 22:00:00,Payments API,Chat,Medium,1,308,10,Starter,0
T0010718,C01658,2026-01-20 02:00:00,Messaging,Chat,Medium,2,177,43,Business,0
T0010719,C00169,2026-02-08 09:00:00,Authentication,Web,Medium,1,189,17,Starter,0
T0010720,C00406,2026-06-02 10:00:00,Analytics,Web,High,0,776,38,Business,0
T0010721,C00623,2026-03-03 07:00:00,Analytics,Email,Low,0,491,12,Enterprise,0
T0010722,C00364,2026-05-18 10:00:00,Payments API,Email,Medium,0,606,14,Free,0
T0010723,C01072,2026-01-07 12:00:00,Messaging,Phone,Low,1,439,34,Starter,0
T0010724,C01283,2026-03-30 09:00:00,Payments API,Email,Medium,1,875,35,Starter,0
T0010725,C01603,2026-06-21 01:00:00,Authentication,Web,Medium,0,700,51,Starter,0
T0010726,C00903,2026-02-14 03:00:00,Storage,Web,Medium,1,223,71,Free,1
T0010727,C01119,2026-01-06 11:00:00,Payments API,Web,High,0,174,61,Free,0
T0010728,C01079,2026-02-21 20:00:00,Payments API,Email,Medium,1,195,58,Starter,0
T0010729,C00007,2026-01-12 08:00:00,Messaging,Web,Urgent,1,516,7,Business,0
T0010730,C01276,2026-04-21 05:00:00,Storage,Phone,Medium,0,173,37,Starter,0
T0010731,C00042,2026-02-04 12:00:00,Payments API,Chat,Low,3,257,24,Business,0
T0010732,C00986,2026-02-14 08:00:00,Analytics,Web,Medium,1,755,55,Business,0
T0010733,C01800,2026-04-16 18:00:00,Messaging,Email,Medium,3,654,69,Starter,0
T0010734,C01418,2026-02-28 13:00:00,Authentication,Phone,Medium,1,318,26,Starter,0
T0010735,C00912,2026-04-28 02:00:00,Authentication,Email,Medium,2,752,71,Business,0
T0010736,C00574,2026-06-17 13:00:00,Analytics,Chat,Medium,1,550,12,Business,0
T0010737,C01507,2026-06-17 15:00:00,Authentication,Email,Low,1,730,4,Business,0
T0010738,C01547,2026-05-12 06:00:00,Payments API,Phone,Medium,1,331,27,Free,0
T0010739,C00663,2026-06-24 08:00:00,Storage,Chat,Medium,2,519,64,Free,0
T0010740,C00194,2026-05-13 11:00:00,Authentication,Email,Urgent,2,500,14,Business,0
T0010741,C01049,2026-01-13 05:00:00,Analytics,Email,Medium,1,264,24,Business,1
T0010742,C01142,2026-06-22 01:00:00,Analytics,Web,Low,0,630,36,Business,0
T0010743,C01682,2026-04-13 00:00:00,Analytics,Email,Medium,2,315,43,Business,0
T0010744,C01603,2026-01-02 01:00:00,Authentication,Chat,Medium,2,133,70,Starter,0
T0010745,C00413,2026-04-22 16:00:00,Payments API,Chat,Medium,0,630,49,Free,0
T0010746,C00455,2026-02-14 00:00:00,Messaging,Web,Medium,1,815,57,Free,0
T0010747,C01795,2026-04-07 04:00:00,Payments API,Web,Medium,4,789,58,Business,0
T0010748,C00589,2026-04-29 10:00:00,Analytics,Web,Medium,0,298,51,Free,0
T0010749,C00826,2026-01-05 23:00:00,Storage,Email,Medium,0,497,54,Free,0
T0010750,C00550,2026-03-20 21:00:00,Authentication,Chat,Medium,2,173,28,Starter,0
T0010751,C00709,2026-01-10 23:00:00,Storage,Email,Medium,0,509,20,Starter,0
T0010752,C01016,2026-01-21 07:00:00,Messaging,Chat,Low,0,715,13,Free,0
T0010753,C00527,2026-02-08 00:00:00,Messaging,Chat,Low,3,761,43,Enterprise,0
T0010754,C00744,2026-05-21 14:00:00,Payments API,Chat,Low,3,896,49,Free,1
T0010755,C00635,2026-03-16 08:00:00,Authentication,Phone,High,0,644,46,Free,0
T0010756,C00195,2026-01-09 11:00:00,Analytics,Phone,High,1,318,11,Free,0
T0010757,C01417,2026-05-15 11:00:00,Payments API,Chat,High,1,169,54,Starter,0
T0010758,C01605,2026-04-08 21:00:00,Payments API,Web,Low,0,388,39,Free,0
T0010759,C00886,2026-01-26 11:00:00,Payments API,Web,Urgent,0,453,16,Starter,1
T0010760,C00369,2026-04-12 05:00:00,Payments API,Phone,High,1,193,61,Starter,0
T0010761,C01158,2026-02-14 18:00:00,Authentication,Email,Low,1,574,68,Free,0
T0010762,C00962,2026-04-25 11:00:00,Payments API,Chat,Medium,0,50,64,Starter,0
T0010763,C00993,2026-06-20 13:00:00,Storage,Chat,Urgent,0,190,19,Business,0
T0010764,C01071,2026-02-26 19:00:00,Authentication,Chat,Medium,0,146,35,Business,0
T0010765,C01293,2026-05-15 04:00:00,Storage,Chat,High,2,231,20,Starter,0
T0010766,C00074,2026-01-05 05:00:00,Payments API,Email,Medium,1,861,5,Free,0
T0010767,C00179,2026-03-15 06:00:00,Payments API,Email,Medium,1,875,39,Business,0
T0010768,C00173,2026-06-10 00:00:00,Storage,Web,Low,1,798,67,Free,0
T0010769,C00279,2026-01-14 10:00:00,Analytics,Email,Low,3,872,7,Business,0
T0010770,C01750,2026-06-17 06:00:00,Messaging,Chat,Medium,0,724,40,Starter,0
T0010771,C01315,2026-01-17 20:00:00,Payments API,Chat,Medium,1,259,27,Free,0
T0010772,C01197,2026-03-28 18:00:00,Payments API,Chat,Medium,1,848,49,Free,0
T0010773,C01258,2026-02-02 14:00:00,Authentication,Web,High,2,870,11,Business,0
T0010774,C00061,2026-01-04 17:00:00,Authentication,Phone,Low,0,579,69,Starter,1
T0010775,C00384,2026-03-04 20:00:00,Payments API,Chat,Medium,0,415,14,Starter,0
T0010776,C01430,2026-04-15 13:00:00,Payments API,Email,High,1,372,10,Starter,1
T0010777,C00833,2026-05-11 00:00:00,Analytics,Email,High,2,140,26,Starter,0
T0010778,C00916,2026-02-26 20:00:00,Payments API,Chat,High,3,257,59,Enterprise,0
T0010779,C01351,2026-03-30 15:00:00,Storage,Chat,Medium,3,182,55,Business,0
T0010780,C00136,2026-02-02 20:00:00,Storage,Phone,Low,2,689,67,Free,0
T0010781,C01438,2026-05-12 07:00:00,Payments API,Chat,Medium,0,80,53,Starter,0
T0010782,C01226,2026-01-31 09:00:00,Authentication,Chat,High,1,629,11,Business,1
T0010783,C00727,2026-06-04 23:00:00,Analytics,Web,Medium,4,578,22,Free,0
T0010784,C00899,2026-02-02 06:00:00,Payments API,Web,Medium,2,455,71,Free,0
T0010785,C00134,2026-04-30 12:00:00,Messaging,Web,Medium,1,201,20,Starter,0
T0010786,C00369,2026-03-01 13:00:00,Storage,Chat,Medium,0,571,70,Starter,0
T0010787,C00444,2026-06-29 08:00:00,Messaging,Email,High,1,500,37,Free,0
T0010788,C01580,2026-02-20 12:00:00,Storage,Chat,Low,1,589,18,Business,0
T0010789,C00203,2026-06-20 18:00:00,Messaging,Email,Low,1,272,8,Starter,0
T0010790,C00525,2026-05-31 13:00:00,Authentication,Chat,Medium,1,414,43,Free,0
T0010791,C00238,2026-03-26 05:00:00,Storage,Web,High,2,535,71,Business,0
T0010792,C00513,2026-03-31 03:00:00,Messaging,Chat,High,1,208,32,Free,0
T0010793,C00020,2026-03-05 16:00:00,Messaging,Email,Low,0,890,33,Starter,0
T0010794,C00491,2026-03-18 23:00:00,Messaging,Email,Medium,2,219,56,Business,0
T0010795,C01303,2026-03-25 21:00:00,Payments API,Web,Medium,2,138,21,Business,0
T0010796,C01382,2026-01-27 06:00:00,Messaging,Email,Low,1,141,69,Free,0
T0010797,C00683,2026-02-28 02:00:00,Messaging,Chat,Medium,0,68,54,Free,0
T0010798,C01272,2026-06-07 15:00:00,Authentication,Web,Medium,2,143,71,Starter,0
T0010799,C01114,2026-06-26 04:00:00,Authentication,Email,High,1,776,12,Enterprise,1
T0010800,C01626,2026-01-10 20:00:00,Storage,Web,Medium,1,375,41,Business,0
T0010801,C01449,2026-05-12 19:00:00,Payments API,Email,High,0,467,13,Starter,0
T0010802,C00413,2026-02-13 02:00:00,Authentication,Web,Low,2,221,53,Free,0
T0010803,C01060,2026-04-28 16:00:00,Messaging,Email,Medium,1,546,16,Business,0
T0010804,C01416,2026-04-22 20:00:00,Analytics,Email,Medium,0,70,71,Business,0
T0010805,C00551,2026-06-08 04:00:00,Analytics,Email,Low,2,288,36,Starter,0
T0010806,C01032,2026-05-07 09:00:00,Payments API,Web,Medium,2,327,3,Business,0
T0010807,C00721,2026-05-29 06:00:00,Analytics,Chat,Medium,1,448,63,Starter,0
T0010808,C00556,2026-05-25 04:00:00,Analytics,Web,Medium,1,143,12,Free,0
T0010809,C00359,2026-04-27 12:00:00,Storage,Chat,High,0,456,31,Starter,0
T0010810,C00064,2026-03-15 20:00:00,Payments API,Web,Low,0,642,33,Business,0
T0010811,C01350,2026-03-02 16:00:00,Messaging,Chat,Low,2,875,16,Free,0
T0010812,C01475,2026-03-04 09:00:00,Payments API,Chat,Low,0,468,56,Starter,0
T0010813,C01174,2026-03-06 13:00:00,Messaging,Web,Medium,2,702,49,Business,0
T0010814,C00434,2026-02-21 22:00:00,Authentication,Email,Low,0,60,26,Business,0
T0010815,C00034,2026-02-25 22:00:00,Authentication,Phone,Low,1,139,9,Starter,0
T0010816,C01138,2026-04-13 06:00:00,Storage,Phone,Low,3,171,30,Starter,0
T0010817,C00360,2026-02-18 15:00:00,Messaging,Email,Medium,1,154,31,Starter,0
T0010818,C00988,2026-03-04 18:00:00,Payments API,Phone,Medium,3,49,66,Free,0
T0010819,C01747,2026-05-08 15:00:00,Analytics,Email,Medium,1,756,14,Business,0
T0010820,C00009,2026-03-01 01:00:00,Analytics,Web,Medium,1,252,4,Free,0
T0010821,C01039,2026-01-20 04:00:00,Messaging,Web,Medium,4,157,16,Starter,1
T0010822,C01790,2026-01-04 00:00:00,Storage,Email,Low,1,172,19,Free,0
T0010823,C00602,2026-05-18 17:00:00,Messaging,Email,Medium,0,859,22,Business,0
T0010824,C01466,2026-06-20 16:00:00,Authentication,Web,Low,1,119,71,Starter,0
T0010825,C01491,2026-05-03 20:00:00,Messaging,Chat,Low,0,65,14,Free,0
T0010826,C00876,2026-01-11 21:00:00,Messaging,Chat,Medium,0,204,17,Business,0
T0010827,C00553,2026-04-12 09:00:00,Payments API,Web,Low,1,626,45,Free,0
T0010828,C01225,2026-02-18 18:00:00,Authentication,Email,Medium,1,628,54,Free,0
T0010829,C01116,2026-02-27 17:00:00,Messaging,Email,Medium,1,188,53,Free,0
T0010830,C00858,2026-06-15 20:00:00,Messaging,Phone,High,5,49,8,Business,0
T0010831,C00347,2026-05-29 09:00:00,Analytics,Web,Medium,0,512,68,Enterprise,0
T0010832,C01341,2026-05-13 08:00:00,Payments API,Web,Medium,1,182,8,Free,0
T0010833,C00381,2026-04-01 03:00:00,Analytics,Chat,Medium,2,350,63,Starter,0
T0010834,C00242,2026-04-15 01:00:00,Analytics,Phone,Medium,0,498,26,Business,0
T0010835,C00121,2026-06-14 20:00:00,Storage,Email,Medium,0,780,54,Starter,1
T0010836,C00804,2026-04-29 22:00:00,Messaging,Email,Medium,2,300,42,Starter,0
T0010837,C00217,2026-04-15 05:00:00,Storage,Chat,Medium,1,102,6,Free,0
T0010838,C00604,2026-01-18 11:00:00,Payments API,Web,Low,2,439,48,Business,0
T0010839,C00436,2026-06-29 08:00:00,Messaging,Email,Low,3,318,62,Free,0
T0010840,C00828,2026-05-26 13:00:00,Payments API,Chat,High,1,889,21,Free,1
T0010841,C01400,2026-03-07 15:00:00,Authentication,Chat,Medium,2,278,61,Starter,1
T0010842,C00811,2026-02-15 00:00:00,Analytics,Chat,Medium,0,264,30,Free,0
T0010843,C01003,2026-06-24 04:00:00,Storage,Email,Medium,2,215,69,Free,0
