ticket_id,customer_id,created_date,product,channel,priority,customer_plan,previous_tickets_30d,message_length,agent_experience_months,monthly_spend,months_active,sla_breach,breach_probability,priority_score,recommended_action,risk_reasons
T0013531,C00876,2026-06-14,Storage,Phone,Medium,Business,5,163,16,43.11,8,0,0.5650258486419321,73.50258486419321,PRIORITIZE,Frequent recent contact • Phone support
T0013532,C00468,2026-05-27,Authentication,Phone,Medium,Enterprise,0,230,58,21.87,47,0,0.31016408259245304,53.0164082592453,NORMAL QUEUE,Phone support • Enterprise customer
T0013533,C01773,2026-02-15,Storage,Phone,Medium,Starter,2,694,62,41.56,46,0,0.3464117600527304,47.64117600527304,NORMAL QUEUE,Long customer message • Phone support
T0013534,C01576,2026-01-03,Messaging,Chat,Low,Free,1,278,43,13.12,12,0,0.29911518650426305,29.911518650426306,NORMAL QUEUE,No major risk drivers
T0013535,C01034,2026-05-20,Authentication,Phone,Medium,Business,2,191,13,116.95,4,0,0.6025324033947019,77.2532403394702,PRIORITIZE,Phone support
T0013536,C00020,2026-06-01,Analytics,Chat,Medium,Starter,1,182,41,18.63,14,0,0.3779039491302235,50.790394913022354,MONITOR,No major risk drivers
T0013537,C00330,2026-06-15,Payments API,Email,Urgent,Free,0,379,19,42.02,8,1,0.8643780471372243,116.43780471372243,ESCALATE,Urgent priority • Payments product
T0013538,C00410,2026-04-14,Messaging,Web,High,Enterprise,0,615,67,278.17,24,0,0.5156106617633032,83.56106617633031,MONITOR,High priority • Long customer message • Enterprise customer
T0013539,C01750,2026-03-27,Storage,Chat,Medium,Starter,0,539,24,39.73,15,0,0.36390312982504974,49.39031298250497,MONITOR,No major risk drivers
T0013540,C00727,2026-05-17,Analytics,Web,Low,Free,0,93,49,43.67,15,0,0.29135423852730946,29.135423852730945,NORMAL QUEUE,No major risk drivers
T0013541,C00085,2026-05-05,Analytics,Chat,Medium,Free,0,581,62,45.02,35,1,0.3003441628160832,40.03441628160832,NORMAL QUEUE,No major risk drivers
T0013542,C01056,2026-05-17,Payments API,Web,Medium,Starter,0,120,34,34.01,26,0,0.468052996160748,59.805299616074805,MONITOR,Payments product
T0013543,C01711,2026-02-21,Authentication,Chat,Medium,Business,1,221,33,13.03,47,0,0.3885778657242138,55.85778657242138,MONITOR,No major risk drivers
T0013544,C01010,2026-06-12,Analytics,Email,Medium,Starter,2,473,59,13.68,12,0,0.4320744867060633,56.20744867060633,MONITOR,No major risk drivers
T0013545,C00800,2026-01-07,Payments API,Web,High,Business,1,557,63,11.42,21,0,0.594427494455017,86.4427494455017,PRIORITIZE,High priority • Payments product
T0013546,C00317,2026-01-17,Payments API,Chat,Low,Starter,0,319,65,37.71,1,1,0.30540704478092545,33.54070447809255,NORMAL QUEUE,Payments product
T0013547,C01582,2026-04-28,Analytics,Email,Medium,Starter,0,462,66,22.17,43,0,0.3177148999072664,44.77148999072664,NORMAL QUEUE,No major risk drivers
T0013548,C00189,2026-04-13,Authentication,Chat,High,Business,0,829,15,13.85,35,0,0.6420399018349575,91.20399018349575,PRIORITIZE,High priority • Long customer message
T0013549,C01681,2026-04-10,Authentication,Web,Medium,Business,1,272,10,47.71,42,0,0.5165022060605797,68.65022060605797,MONITOR,Less-experienced agent
T0013550,C00401,2026-06-13,Messaging,Phone,High,Starter,1,749,30,26.41,41,0,0.6402305447855723,87.02305447855723,PRIORITIZE,High priority • Long customer message • Phone support
T0013551,C00249,2026-06-06,Authentication,Web,Medium,Starter,1,136,54,92.73,20,0,0.4351357634894313,56.513576348943126,MONITOR,No major risk drivers
T0013552,C00628,2026-05-10,Messaging,Web,Medium,Free,3,376,53,69.73,4,0,0.4745908093663226,57.45908093663226,MONITOR,No major risk drivers
T0013553,C00009,2026-01-30,Analytics,Web,Urgent,Free,0,59,39,40.7,32,1,0.73679345541431,103.67934554143099,PRIORITIZE,Urgent priority
T0013554,C00026,2026-01-18,Analytics,Email,Low,Free,2,809,50,9.17,10,0,0.40908136949250257,40.908136949250256,MONITOR,Long customer message
T0013555,C00336,2026-01-26,Authentication,Chat,Medium,Starter,3,43,50,48.7,44,0,0.43905379152278085,56.90537915227809,MONITOR,No major risk drivers
T0013556,C01247,2026-04-21,Payments API,Chat,Low,Starter,1,537,14,16.34,44,0,0.4585110144928223,48.851101449282226,MONITOR,Payments product
T0013557,C01467,2026-05-09,Messaging,Phone,Urgent,Starter,1,699,57,13.48,45,1,0.73364067517013,106.364067517013,PRIORITIZE,Urgent priority • Long customer message • Phone support
T0013558,C00446,2026-05-24,Payments API,Email,Low,Business,1,435,35,47.42,17,0,0.4466153345601022,51.66153345601022,MONITOR,Payments product
T0013559,C01161,2026-01-19,Storage,Phone,Low,Free,0,297,34,146.95,15,1,0.32475712339795865,32.47571233979586,NORMAL QUEUE,Phone support
T0013560,C00633,2026-02-19,Storage,Web,Low,Free,3,740,33,43.41,7,0,0.4273412967990548,42.73412967990548,MONITOR,Long customer message
T0013561,C00780,2026-03-02,Authentication,Email,Medium,Business,0,651,51,25.47,25,0,0.40533156865769804,57.533156865769804,MONITOR,Long customer message
T0013562,C00603,2026-04-24,Analytics,Chat,Low,Business,4,886,22,124.13,39,0,0.49348981642013795,56.3489816420138,MONITOR,Frequent recent contact • Long customer message
T0013563,C01605,2026-01-09,Analytics,Email,Medium,Free,4,222,54,10.29,32,0,0.4837064546720187,58.370645467201875,MONITOR,Frequent recent contact
T0013564,C00922,2026-06-01,Authentication,Chat,Medium,Business,1,665,21,14.12,31,0,0.47024765393819096,64.0247653938191,MONITOR,Long customer message
T0013565,C00912,2026-01-15,Authentication,Chat,Medium,Business,0,204,60,44.13,28,0,0.3031894216694361,47.31894216694361,NORMAL QUEUE,No major risk drivers
T0013566,C01548,2026-04-05,Payments API,Web,Medium,Business,1,638,48,332.8,13,0,0.5685355544465992,73.85355544465992,PRIORITIZE,Long customer message • Payments product
T0013567,C01184,2026-06-17,Payments API,Chat,Medium,Free,5,588,10,130.03,35,0,0.7234913157373383,82.34913157373383,PRIORITIZE,Frequent recent contact • Payments product • Less-experienced agent
T0013568,C00269,2026-02-04,Messaging,Web,Medium,Free,2,706,60,17.17,17,0,0.4107145602320637,51.07145602320637,MONITOR,Long customer message
T0013569,C00340,2026-05-04,Payments API,Chat,High,Enterprise,1,693,14,78.73,27,0,0.7021218560455764,102.21218560455765,PRIORITIZE,High priority • Long customer message • Payments product • Enterprise customer
T0013570,C00614,2026-04-09,Authentication,Web,Medium,Enterprise,2,406,63,21.86,5,0,0.40253593764157797,62.2535937641578,MONITOR,Enterprise customer
T0013571,C00177,2026-05-28,Storage,Web,Medium,Starter,3,433,30,103.63,5,0,0.5112041433014695,64.12041433014694,MONITOR,No major risk drivers
T0013572,C01246,2026-04-16,Payments API,Web,Medium,Free,2,688,4,160.45,39,0,0.6907977307210952,79.07977307210952,PRIORITIZE,Long customer message • Payments product • Less-experienced agent
T0013573,C00892,2026-06-02,Storage,Email,High,Enterprise,4,197,12,54.02,26,0,0.6940147670967912,101.40147670967912,PRIORITIZE,High priority • Frequent recent contact • Less-experienced agent • Enterprise customer
T0013574,C00080,2026-03-14,Authentication,Phone,High,Business,0,471,23,51.56,35,0,0.6501089487564679,92.01089487564678,PRIORITIZE,High priority • Phone support
T0013575,C00721,2026-01-30,Authentication,Web,Medium,Starter,2,330,47,51.3,13,0,0.5002597952311627,63.02597952311627,MONITOR,No major risk drivers
T0013576,C01494,2026-05-03,Messaging,Web,Medium,Business,2,812,53,94.36,8,0,0.43991663065304326,60.99166306530432,MONITOR,Long customer message
T0013577,C01633,2026-06-24,Messaging,Email,Low,Starter,1,305,52,32.07,32,0,0.31255211112868336,34.25521111286834,NORMAL QUEUE,No major risk drivers
T0013578,C01732,2026-03-19,Authentication,Web,Urgent,Free,4,778,42,47.38,20,0,0.8822714279900741,118.22714279900741,ESCALATE,Urgent priority • Frequent recent contact • Long customer message
T0013579,C01661,2026-05-28,Payments API,Email,Low,Free,2,799,50,82.59,44,0,0.47686866096872005,47.686866096872,MONITOR,Long customer message • Payments product
T0013580,C01094,2026-06-07,Storage,Chat,Medium,Free,1,122,63,40.41,7,0,0.2724217946671953,37.242179466719534,NORMAL QUEUE,No major risk drivers
T0013581,C01669,2026-04-27,Payments API,Web,Medium,Free,1,46,12,57.05,6,0,0.5946429690864394,69.46429690864395,PRIORITIZE,Payments product • Less-experienced agent
T0013582,C01722,2026-05-23,Storage,Chat,Medium,Free,2,413,67,93.66,22,0,0.3099152390052558,40.99152390052558,NORMAL QUEUE,No major risk drivers
T0013583,C01144,2026-04-12,Authentication,Email,Medium,Business,0,393,69,31.05,22,0,0.3404142152492145,51.041421524921454,NORMAL QUEUE,No major risk drivers
T0013584,C00744,2026-05-25,Authentication,Chat,Medium,Free,1,639,11,64.04,44,0,0.5346030799619617,63.460307996196164,MONITOR,Long customer message • Less-experienced agent
T0013585,C01739,2026-03-02,Messaging,Email,Low,Starter,1,770,24,43.5,36,0,0.4228856921705525,45.28856921705525,MONITOR,Long customer message
T0013586,C00748,2026-04-05,Storage,Chat,Low,Starter,1,122,9,98.64,27,1,0.3511212135659607,38.11212135659607,MONITOR,Less-experienced agent
T0013587,C00300,2026-01-15,Payments API,Email,Medium,Starter,1,425,50,32.45,11,0,0.5066299028073386,63.66299028073386,MONITOR,Payments product
T0013588,C00192,2026-02-05,Storage,Chat,Medium,Free,2,316,43,25.37,12,0,0.36119405344176175,46.11940534417617,MONITOR,No major risk drivers
T0013589,C01022,2026-04-15,Messaging,Chat,Medium,Business,3,140,24,60.5,26,0,0.4558439493439482,62.584394934394815,MONITOR,No major risk drivers
T0013590,C00064,2026-05-11,Analytics,Phone,Urgent,Business,1,338,34,11.36,14,1,0.7776082644172674,114.76082644172673,ESCALATE,Urgent priority • Phone support
T0013591,C00214,2026-01-06,Authentication,Chat,Low,Business,0,819,10,38.35,42,0,0.40113805792014623,47.113805792014624,MONITOR,Long customer message • Less-experienced agent
T0013592,C00441,2026-01-13,Messaging,Chat,Medium,Business,2,606,22,45.11,39,1,0.4402053353209126,61.020533532091264,MONITOR,Long customer message
T0013593,C00954,2026-01-02,Payments API,Phone,Medium,Free,1,130,12,43.25,41,0,0.5712532255389864,67.12532255389864,PRIORITIZE,Payments product • Phone support • Less-experienced agent
T0013594,C00861,2026-04-04,Authentication,Phone,Low,Business,2,104,20,81.84,19,0,0.4748679030570014,54.48679030570014,MONITOR,Phone support
T0013595,C00921,2026-03-02,Messaging,Web,High,Free,1,649,8,62.22,28,0,0.7091320797649281,90.91320797649281,PRIORITIZE,High priority • Long customer message • Less-experienced agent
T0013596,C00914,2026-01-10,Authentication,Chat,Low,Enterprise,3,768,46,70.05,30,0,0.3937430908069826,51.37430908069826,MONITOR,Long customer message • Enterprise customer
T0013597,C01790,2026-05-23,Authentication,Email,Medium,Free,0,891,17,126.92,5,0,0.6080875635448298,70.808756354483,PRIORITIZE,Long customer message
T0013598,C00392,2026-04-06,Authentication,Chat,Low,Free,0,387,20,35.27,33,0,0.38094152014913085,38.094152014913085,MONITOR,No major risk drivers
T0013599,C00854,2026-01-02,Authentication,Web,Medium,Business,0,379,5,15.12,33,0,0.5017125537745185,67.17125537745184,MONITOR,Less-experienced agent
T0013600,C01104,2026-05-04,Storage,Phone,Medium,Business,1,37,9,17.21,26,0,0.4091453798051889,57.91453798051889,MONITOR,Phone support • Less-experienced agent
T0013601,C00494,2026-06-14,Storage,Email,Medium,Starter,0,478,53,22.79,40,0,0.3033673469458243,43.33673469458243,NORMAL QUEUE,No major risk drivers
T0013602,C00327,2026-03-17,Storage,Email,Medium,Business,1,841,64,49.55,13,0,0.32883839111202096,49.88383911120209,NORMAL QUEUE,Long customer message
T0013603,C00084,2026-06-20,Payments API,Web,Low,Free,0,88,33,30.52,21,0,0.3989433607392372,39.89433607392372,MONITOR,Payments product
T0013604,C00588,2026-03-17,Analytics,Web,Low,Starter,0,563,49,75.76,24,0,0.31867908724662325,34.86790872466233,NORMAL QUEUE,No major risk drivers
T0013605,C00458,2026-01-14,Storage,Web,Medium,Starter,2,109,54,25.45,22,0,0.34241858463092795,47.2418584630928,NORMAL QUEUE,No major risk drivers
T0013606,C00353,2026-01-23,Messaging,Email,Low,Starter,1,184,62,51.29,4,0,0.3067061097933282,33.67061097933282,NORMAL QUEUE,No major risk drivers
T0013607,C00489,2026-01-13,Analytics,Web,Medium,Starter,0,611,8,29.86,11,0,0.516736210957742,64.6736210957742,MONITOR,Long customer message • Less-experienced agent
T0013608,C01254,2026-02-24,Messaging,Chat,High,Starter,0,759,14,207.23,39,0,0.6636458618920384,89.36458618920385,PRIORITIZE,High priority • Long customer message
T0013609,C01490,2026-03-11,Authentication,Chat,Medium,Starter,1,193,22,25.83,44,0,0.4573816975506896,58.73816975506896,MONITOR,No major risk drivers
T0013610,C00930,2026-03-21,Storage,Email,Medium,Business,1,737,11,14.27,5,0,0.47836806028689943,64.83680602868995,MONITOR,Long customer message • Less-experienced agent
T0013611,C00120,2026-03-28,Authentication,Chat,High,Starter,1,137,58,71.84,42,0,0.5422736291141105,77.22736291141105,MONITOR,High priority
T0013612,C01325,2026-06-05,Authentication,Chat,High,Starter,0,781,53,21.74,15,0,0.5752148320604135,80.52148320604135,PRIORITIZE,High priority • Long customer message
T0013613,C00274,2026-01-03,Messaging,Email,Low,Starter,0,808,3,104.62,4,0,0.5042176816706496,53.42176816706496,MONITOR,Long customer message • Less-experienced agent
T0013614,C00104,2026-06-11,Payments API,Chat,High,Enterprise,0,540,33,68.45,5,0,0.6231745915973259,94.31745915973259,PRIORITIZE,High priority • Payments product • Enterprise customer
T0013615,C01024,2026-02-13,Messaging,Email,Medium,Starter,1,795,44,118.86,21,0,0.4746261837848868,60.46261837848868,MONITOR,Long customer message
T0013616,C00766,2026-06-21,Analytics,Chat,Medium,Free,0,545,66,38.9,43,0,0.2800720365663637,38.00720365663637,NORMAL QUEUE,No major risk drivers
T0013617,C00562,2026-01-25,Payments API,Phone,Medium,Free,0,59,48,191.01,41,0,0.4628203606571092,56.28203606571092,MONITOR,Payments product • Phone support
T0013618,C01741,2026-01-19,Payments API,Web,High,Free,2,767,60,90.16,37,0,0.6868117284864769,88.68117284864769,PRIORITIZE,High priority • Long customer message • Payments product
T0013619,C00165,2026-01-22,Payments API,Email,Medium,Starter,1,147,49,87.14,7,0,0.5116963031871659,64.16963031871659,MONITOR,Payments product
T0013620,C00097,2026-02-23,Payments API,Web,Medium,Starter,0,574,24,69.19,17,0,0.549546714167239,67.9546714167239,MONITOR,Payments product
T0013621,C01058,2026-06-19,Payments API,Email,Medium,Free,0,208,70,44.91,22,0,0.38854414200103393,48.85441420010339,MONITOR,Payments product
T0013622,C00754,2026-03-25,Analytics,Chat,Low,Starter,1,31,62,30.24,22,0,0.2452269959505698,27.52269959505698,NORMAL QUEUE,No major risk drivers
T0013623,C01443,2026-01-30,Storage,Email,Low,Free,2,728,15,34.06,44,0,0.4265002021143179,42.65002021143179,MONITOR,Long customer message
T0013624,C00073,2026-04-26,Payments API,Phone,Medium,Business,1,610,9,38.58,44,0,0.576906590339866,74.6906590339866,PRIORITIZE,Long customer message • Payments product • Phone support • Less-experienced agent
T0013625,C00755,2026-04-02,Messaging,Email,Medium,Starter,2,482,55,135.56,46,0,0.43663307253932493,56.663307253932494,MONITOR,No major risk drivers
T0013626,C00264,2026-05-07,Storage,Web,Medium,Free,1,852,4,45.13,32,0,0.5054673941808541,60.54673941808541,MONITOR,Long customer message • Less-experienced agent
T0013627,C00075,2026-05-14,Storage,Web,Medium,Free,1,315,57,46.4,15,0,0.3264665655132331,42.64665655132331,NORMAL QUEUE,No major risk drivers
T0013628,C00833,2026-05-22,Analytics,Chat,Low,Starter,1,490,27,67.07,15,0,0.3806599126707878,41.06599126707878,MONITOR,No major risk drivers
T0013629,C01323,2026-01-28,Payments API,Web,Low,Free,2,659,22,88.34,9,0,0.5724036870672469,57.24036870672469,PRIORITIZE,Long customer message • Payments product
T0013630,C00284,2026-03-31,Analytics,Chat,Low,Free,0,163,69,81.43,44,0,0.20742695926835836,20.742695926835836,NORMAL QUEUE,No major risk drivers
T0013631,C01517,2026-04-24,Messaging,Web,Medium,Free,2,848,26,34.98,40,0,0.5098285075591631,60.98285075591631,MONITOR,Long customer message
T0013632,C00934,2026-04-11,Messaging,Web,Medium,Business,3,896,47,19.46,35,0,0.45167396386211023,62.167396386211024,MONITOR,Long customer message
T0013633,C00865,2026-06-25,Payments API,Email,Low,Free,2,759,31,28.67,47,0,0.514473002140965,51.4473002140965,MONITOR,Long customer message • Payments product
T0013634,C01661,2026-06-22,Analytics,Email,Low,Free,0,438,45,82.59,44,0,0.323823342742027,32.3823342742027,NORMAL QUEUE,No major risk drivers
T0013635,C00593,2026-05-27,Messaging,Web,Low,Starter,1,498,50,72.76,14,1,0.33990395883009705,36.990395883009704,NORMAL QUEUE,No major risk drivers
T0013636,C00361,2026-02-13,Messaging,Email,Medium,Enterprise,0,325,36,47.94,20,0,0.36206073385354476,58.20607338535448,MONITOR,Enterprise customer
T0013637,C01416,2026-04-06,Analytics,Phone,Urgent,Business,1,432,4,84.34,25,1,0.8459194840770461,121.5919484077046,ESCALATE,Urgent priority • Phone support • Less-experienced agent
T0013638,C00193,2026-05-25,Storage,Chat,High,Free,1,810,5,164.12,23,1,0.6835771208195252,88.35771208195251,PRIORITIZE,High priority • Long customer message • Less-experienced agent
T0013639,C01570,2026-02-18,Storage,Chat,Medium,Starter,2,405,37,65.39,18,0,0.3899905145220404,51.99905145220404,MONITOR,No major risk drivers
T0013640,C01486,2026-05-09,Analytics,Chat,Medium,Free,0,622,37,52.92,23,0,0.3861084383372564,48.61084383372564,MONITOR,Long customer message
T0013641,C01759,2026-02-14,Authentication,Chat,Medium,Business,2,268,4,36.67,35,0,0.5363400014282407,70.63400014282406,MONITOR,Less-experienced agent
T0013642,C00829,2026-01-26,Authentication,Phone,Medium,Business,0,415,50,85.31,15,0,0.4104960201551128,58.049602015511276,MONITOR,Phone support
T0013643,C01120,2026-02-13,Messaging,Email,High,Business,0,652,33,18.93,10,0,0.5968596894581153,86.68596894581154,PRIORITIZE,High priority • Long customer message
T0013644,C01589,2026-06-16,Analytics,Chat,Low,Free,2,353,44,38.43,1,1,0.3610412763285541,36.10412763285541,MONITOR,No major risk drivers
T0013645,C00237,2026-06-29,Analytics,Email,Medium,Starter,2,339,64,83.71,12,0,0.428929937150149,55.892993715014896,MONITOR,No major risk drivers
T0013646,C00552,2026-06-03,Authentication,Email,High,Free,1,805,40,103.46,25,1,0.713111604561159,91.3111604561159,PRIORITIZE,High priority • Long customer message
T0013647,C00850,2026-02-18,Analytics,Email,Medium,Enterprise,2,821,6,23.44,38,1,0.5476624588571231,76.76624588571231,MONITOR,Long customer message • Less-experienced agent • Enterprise customer
